1809,1751,2000
1809,1754,2000
1809,1757,2000
1809,1760,2000
1809,1762,2000
1808,1765,2000
1808,1768,2000
1807,1771,2000
1807,1774,2000
1806,1776,2000
1805,1779,2000
1804,1782,2000
1803,1785,2000
1802,1787,2000
1801,1790,2000
1800,1793,2000
1799,1795,2000
1798,1798,2000
1796,1801,2000
1795,1803,2000
1793,1806,2000
1792,1809,2000
1790,1811,2000
1788,1814,2000
1787,1816,2000
1785,1819,2000
1783,1821,2000
1781,1824,2000
1779,1826,2000
1777,1829,2000
1775,1831,2000
1773,1834,2000
1770,1836,2000
1768,1838,2000
1765,1840,2000
1763,1843,2000
1761,1845,2000
1758,1847,2000
1755,1850,2000
1753,1852,2000
1750,1854,2000
1747,1856,2000
1744,1859,2000
1741,1861,2000
1738,1863,2000
1735,1865,2000
1732,1867,2000
1729,1869,2000
1726,1871,2000
1723,1873,2000
1720,1875,2000
1717,1877,2000
1713,1879,2000
1710,1881,2000
1707,1883,2000
1703,1884,2000
1700,1886,2000
1697,1888,2000
1693,1890,2000
1690,1891,2000
1686,1893,2000
1683,1895,2000
1679,1896,2000
1675,1898,2000
1672,1899,2000
1668,1901,2000
1665,1903,2000
1661,1904,2000
1657,1905,2000
1654,1906,2000
1650,1908,2000
1646,1909,2000
1643,1910,2000
1639,1911,2000
1635,1912,2000
1631,1914,2000
1628,1915,2000
1624,1916,2000
1620,1916,2000
1617,1917,2000
1613,1918,2000
1609,1919,2000
1606,1919,2000
1602,1920,2000
1598,1921,2000
1595,1921,2000
1591,1922,2000
1587,1922,2000
1584,1922,2000
1580,1922,2000
1577,1923,2000
1573,1923,2000
1570,1923,2000
1566,1922,2000
1563,1922,2000
1559,1922,2000
1556,1922,2000
1553,1921,2000
1549,1921,2000
1546,1920,2000
1543,1920,2000
1540,1919,2000
1537,1918,2000
1534,1917,2000
1531,1916,2000
1528,1915,2000
1525,1914,2000
1522,1913,2000
1519,1911,2000
1517,1910,2000
1514,1908,2000
1511,1907,2000
1509,1905,2000
1506,1903,2000
1504,1901,2000
1501,1899,2000
1499,1897,2000
1497,1895,2000
1495,1893,2000
1493,1890,2000
1491,1888,2000
1489,1886,2000
1487,1883,2000
1485,1880,2000
1484,1878,2000
1482,1875,2000
1480,1872,2000
1479,1869,2000
1478,1866,2000
1476,1863,2000
1475,1860,2000
1474,1857,2000
1473,1854,2000
1472,1851,2000
1471,1848,2000
1470,1844,2000
1469,1841,2000
1468,1838,2000
1468,1834,2000
1467,1831,2000
1467,1828,2000
1466,1824,2000
1466,1821,2000
1466,1817,2000
1465,1813,2000
1465,1810,2000
1465,1806,2000
1465,1803,2000
1465,1799,2000
1465,1795,2000
1465,1792,2000
1465,1788,2000
1466,1785,2000
1466,1781,2000
1467,1777,2000
1467,1774,2000
1468,1770,2000
1468,1766,2000
1469,1763,2000
1470,1759,2000
1470,1755,2000
1471,1752,2000
1472,1748,2000
1473,1745,2000
1474,1741,2000
1475,1737,2000
1476,1734,2000
1477,1730,2000
1479,1727,2000
1480,1723,2000
1481,1720,2000
1482,1716,2000
1484,1713,2000
1485,1710,2000
1487,1706,2000
1488,1703,2000
1489,1700,2000
1491,1696,2000
1493,1693,2000
1494,1690,2000
1496,1687,2000
1498,1683,2000
1500,1680,2000
1501,1677,2000
1503,1674,2000
1505,1671,2000
1507,1668,2000
1509,1665,2000
1511,1663,2000
1513,1660,2000
1515,1657,2000
1517,1654,2000
1519,1652,2000
1521,1649,2000
1524,1646,2000
1526,1644,1000
